id	sentence_number	token	token_number	pos	entity	lemma
4907	1	children	4	NOUN	None	child
4907	1	playing	5	VERB	None	play
4907	1	outdoors	6	NOUN	None	outdoor
4907	1	are	7	AUX	None	be
4907	1	a	8	DET	None	a
4907	1	common	9	ADJ	None	common
4907	1	sight	10	NOUN	None	sight
4907	1	.	11	PUNCT	None	.
4907	2	Each	1	DET	None	each
4907	2	season	2	NOUN	None	season
4907	2	has	3	VERB	None	have
4907	2	a	4	DET	None	a
4907	2	unique	5	ADJ	None	unique
4907	2	delight	6	NOUN	None	delight
4907	2	,	7	PUNCT	None	,
4907	2	with	8	ADP	None	with
4907	2	summer	9	NOUN	DATE	summer
4907	2	having	10	VERB	None	have
4907	2	the	11	DET	TIME	the
4907	2	most	12	ADJ	TIME	most
4907	2	hours	13	NOUN	TIME	hour
4907	2	of	14	ADP	None	of
4907	2	daylight	15	NOUN	None	daylight
4907	2	.	16	PUNCT	None	.
4905	1	In	1	ADP	None	in
4905	1	Sweden	2	PROPN	GPE	Sweden
4905	1	,	3	PUNCT	None	,
4905	1	children	4	NOUN	None	child
4905	1	playing	5	VERB	None	play
4905	1	outdoors	6	NOUN	None	outdoor
4905	1	are	7	AUX	None	be
4905	1	a	8	DET	None	a
4905	1	common	9	ADJ	None	common
4905	1	sight	10	NOUN	None	sight
4905	1	.	11	PUNCT	None	.
4905	2	Each	1	DET	None	each
4905	2	season	2	NOUN	None	season
4905	2	has	3	VERB	None	have
4905	2	a	4	DET	None	a
4905	2	unique	5	ADJ	None	unique
4905	2	delight	6	NOUN	None	delight
4905	2	,	7	PUNCT	None	,
4905	2	with	8	ADP	None	with
4905	2	summer	9	NOUN	DATE	summer
4905	2	having	10	VERB	None	have
4905	2	the	11	DET	TIME	the
4905	2	most	12	ADJ	TIME	most
4905	2	hours	13	NOUN	TIME	hour
4905	2	of	14	ADP	None	of
4905	2	daylight	15	NOUN	None	daylight
4905	2	.	16	PUNCT	None	.
4905	2	.	17	PUNCT	None	.
4837	1	First	1	ADJ	DATE	first
4837	1	-	2	PUNCT	DATE	-
4837	1	year	3	NOUN	DATE	year
4837	1	students	4	NOUN	None	student
4837	1	participate	5	VERB	None	participate
4837	1	in	6	ADP	None	in
4837	1	class	7	NOUN	None	class
4837	1	activities	8	NOUN	None	activity
4837	1	.	9	PUNCT	None	.
4837	2	From	1	ADP	None	from
4837	2	the	2	DET	DATE	the
4837	2	age	3	NOUN	DATE	age
4837	2	of	4	ADP	DATE	of
4837	2	six	5	NUM	DATE	six
4837	2	,	6	PUNCT	None	,
4837	2	every	7	DET	None	every
4837	2	child	8	NOUN	None	child
4837	2	in	9	ADP	None	in
4837	2	Sweden	10	PROPN	GPE	Sweden
4837	2	enjoys	11	VERB	None	enjoy
4837	2	equal	12	ADJ	None	equal
4837	2	access	13	NOUN	None	access
4837	2	to	14	ADP	None	to
4837	2	free	15	ADJ	None	free
4837	2	education	16	NOUN	None	education
4837	2	–	17	PUNCT	None	–
4837	2	regardless	18	ADV	None	regardless
4837	2	of	19	ADP	None	of
4837	2	gender	20	NOUN	None	gender
4837	2	,	21	PUNCT	None	,
4837	2	where	22	SCONJ	None	where
4837	2	they	23	PRON	None	they
4837	2	live	24	VERB	None	live
4837	2	or	25	CCONJ	None	or
4837	2	social	26	ADJ	None	social
4837	2	or	27	CCONJ	None	or
4837	2	economic	28	ADJ	None	economic
4837	2	factors	29	NOUN	None	factor
4837	2	.	30	PUNCT	None	.
4837	3	The	1	DET	None	the
4837	3	school	2	NOUN	None	school
4837	3	system	3	NOUN	None	system
4837	3	ensures	4	VERB	None	ensure
4837	3	a	5	DET	None	a
4837	3	safe	6	ADJ	None	safe
4837	3	and	7	CCONJ	None	and
4837	3	friendly	8	ADJ	None	friendly
4837	3	environment	9	NOUN	None	environment
4837	3	for	10	ADP	None	for
4837	3	students	11	NOUN	None	student
4837	3	.	12	PUNCT	None	.
4837	4	Swedish	1	ADJ	NORP	swedish
4837	4	law	2	NOUN	None	law
4837	4	mandates	3	VERB	None	mandate
4837	4	nine	4	NUM	DATE	nine
4837	4	years	5	NOUN	DATE	year
4837	4	of	6	ADP	None	of
4837	4	school	7	NOUN	None	school
4837	4	attendance	8	NOUN	None	attendance
4837	4	for	9	ADP	None	for
4837	4	all	10	DET	None	all
4837	4	children	11	NOUN	None	child
4837	4	from	12	ADP	None	from
4837	4	the	13	DET	DATE	the
4837	4	year	14	NOUN	DATE	year
4837	4	they	15	PRON	None	they
4837	4	turn	16	VERB	None	turn
4837	4	seven	17	NUM	CARDINAL	seven
4837	4	.	18	PUNCT	None	.
4838	1	First	1	ADJ	DATE	first
4838	1	-	2	PUNCT	DATE	-
4838	1	year	3	NOUN	DATE	year
4838	1	students	4	NOUN	None	student
4838	1	participate	5	VERB	None	participate
4838	1	in	6	ADP	None	in
4838	1	class	7	NOUN	None	class
4838	1	activities	8	NOUN	None	activity
4838	1	.	9	PUNCT	None	.
4838	2	From	1	ADP	None	from
4838	2	the	2	DET	DATE	the
4838	2	age	3	NOUN	DATE	age
4838	2	of	4	ADP	DATE	of
4838	2	six	5	NUM	DATE	six
4838	2	,	6	PUNCT	None	,
4838	2	every	7	DET	None	every
4838	2	child	8	NOUN	None	child
4838	2	in	9	ADP	None	in
4838	2	Sweden	10	PROPN	GPE	Sweden
4838	2	enjoys	11	VERB	None	enjoy
4838	2	equal	12	ADJ	None	equal
4838	2	access	13	NOUN	None	access
4838	2	to	14	ADP	None	to
4838	2	free	15	ADJ	None	free
4838	2	education	16	NOUN	None	education
4838	2	–	17	PUNCT	None	–
4838	2	regardless	18	ADV	None	regardless
4838	2	of	19	ADP	None	of
4838	2	gender	20	NOUN	None	gender
4838	2	,	21	PUNCT	None	,
4838	2	where	22	SCONJ	None	where
4838	2	they	23	PRON	None	they
4838	2	live	24	VERB	None	live
4838	2	or	25	CCONJ	None	or
4838	2	social	26	ADJ	None	social
4838	2	or	27	CCONJ	None	or
4838	2	economic	28	ADJ	None	economic
4838	2	factors	29	NOUN	None	factor
4838	2	.	30	PUNCT	None	.
4838	3	The	1	DET	None	the
4838	3	school	2	NOUN	None	school
4838	3	system	3	NOUN	None	system
4838	3	ensures	4	VERB	None	ensure
4838	3	a	5	DET	None	a
4838	3	safe	6	ADJ	None	safe
4838	3	and	7	CCONJ	None	and
4838	3	friendly	8	ADJ	None	friendly
4838	3	environment	9	NOUN	None	environment
4838	3	for	10	ADP	None	for
4838	3	students	11	NOUN	None	student
4838	3	.	12	PUNCT	None	.
4838	4	Swedish	1	ADJ	NORP	swedish
4838	4	law	2	NOUN	None	law
4838	4	mandates	3	VERB	None	mandate
4838	4	nine	4	NUM	DATE	nine
4838	4	years	5	NOUN	DATE	year
4838	4	of	6	ADP	None	of
4838	4	school	7	NOUN	None	school
4838	4	attendance	8	NOUN	None	attendance
4838	4	for	9	ADP	None	for
4838	4	all	10	DET	None	all
4838	4	children	11	NOUN	None	child
4838	4	from	12	ADP	None	from
4838	4	the	13	DET	DATE	the
4838	4	year	14	NOUN	DATE	year
4838	4	they	15	PRON	None	they
4838	4	turn	16	VERB	None	turn
4838	4	seven	17	NUM	CARDINAL	seven
4838	4	.	18	PUNCT	None	.
4839	1	First	1	ADJ	DATE	first
4839	1	-	2	PUNCT	DATE	-
4839	1	year	3	NOUN	DATE	year
4839	1	students	4	NOUN	None	student
4839	1	participate	5	VERB	None	participate
4839	1	in	6	ADP	None	in
4839	1	class	7	NOUN	None	class
4839	1	activities	8	NOUN	None	activity
4839	1	.	9	PUNCT	None	.
4839	2	From	1	ADP	None	from
4839	2	the	2	DET	DATE	the
4839	2	age	3	NOUN	DATE	age
4839	2	of	4	ADP	DATE	of
4839	2	six	5	NUM	DATE	six
4839	2	,	6	PUNCT	None	,
4839	2	every	7	DET	None	every
4839	2	child	8	NOUN	None	child
4839	2	in	9	ADP	None	in
4839	2	Sweden	10	PROPN	GPE	Sweden
4839	2	enjoys	11	VERB	None	enjoy
4839	2	equal	12	ADJ	None	equal
4839	2	access	13	NOUN	None	access
4839	2	to	14	ADP	None	to
4839	2	free	15	ADJ	None	free
4839	2	education	16	NOUN	None	education
4839	2	–	17	PUNCT	None	–
4839	2	regardless	18	ADV	None	regardless
4839	2	of	19	ADP	None	of
4839	2	gender	20	NOUN	None	gender
4839	2	,	21	PUNCT	None	,
4839	2	where	22	SCONJ	None	where
4839	2	they	23	PRON	None	they
4839	2	live	24	VERB	None	live
4839	2	or	25	CCONJ	None	or
4839	2	social	26	ADJ	None	social
4839	2	or	27	CCONJ	None	or
4839	2	economic	28	ADJ	None	economic
4839	2	factors	29	NOUN	None	factor
4839	2	.	30	PUNCT	None	.
4839	3	The	1	DET	None	the
4839	3	school	2	NOUN	None	school
4839	3	system	3	NOUN	None	system
4839	3	ensures	4	VERB	None	ensure
4839	3	a	5	DET	None	a
4839	3	safe	6	ADJ	None	safe
4839	3	and	7	CCONJ	None	and
4839	3	friendly	8	ADJ	None	friendly
4839	3	environment	9	NOUN	None	environment
4839	3	for	10	ADP	None	for
4839	3	students	11	NOUN	None	student
4839	3	.	12	PUNCT	None	.
4839	4	Swedish	1	ADJ	NORP	swedish
4839	4	law	2	NOUN	None	law
4839	4	mandates	3	VERB	None	mandate
4839	4	nine	4	NUM	DATE	nine
4839	4	years	5	NOUN	DATE	year
4839	4	of	6	ADP	None	of
4839	4	school	7	NOUN	None	school
4839	4	attendance	8	NOUN	None	attendance
4839	4	for	9	ADP	None	for
4839	4	all	10	DET	None	all
4839	4	children	11	NOUN	None	child
4839	4	from	12	ADP	None	from
4839	4	the	13	DET	DATE	the
4839	4	year	14	NOUN	DATE	year
4839	4	they	15	PRON	None	they
4839	4	turn	16	VERB	None	turn
4839	4	seven	17	NUM	CARDINAL	seven
4839	4	.	18	PUNCT	None	.
4840	1	First	1	ADJ	DATE	first
4840	1	-	2	PUNCT	DATE	-
4840	1	year	3	NOUN	DATE	year
4840	1	students	4	NOUN	None	student
4840	1	participate	5	VERB	None	participate
4840	1	in	6	ADP	None	in
4840	1	class	7	NOUN	None	class
4840	1	activities	8	NOUN	None	activity
4840	1	.	9	PUNCT	None	.
4840	2	From	1	ADP	None	from
4840	2	the	2	DET	DATE	the
4840	2	age	3	NOUN	DATE	age
4840	2	of	4	ADP	DATE	of
4840	2	six	5	NUM	DATE	six
4840	2	,	6	PUNCT	None	,
4840	2	every	7	DET	None	every
4840	2	child	8	NOUN	None	child
4840	2	in	9	ADP	None	in
4840	2	Sweden	10	PROPN	GPE	Sweden
4840	2	enjoys	11	VERB	None	enjoy
4840	2	equal	12	ADJ	None	equal
4840	2	access	13	NOUN	None	access
4840	2	to	14	ADP	None	to
4840	2	free	15	ADJ	None	free
4840	2	education	16	NOUN	None	education
4840	2	–	17	PUNCT	None	–
4840	2	regardless	18	ADV	None	regardless
4840	2	of	19	ADP	None	of
4840	2	gender	20	NOUN	None	gender
4840	2	,	21	PUNCT	None	,
4840	2	where	22	SCONJ	None	where
4840	2	they	23	PRON	None	they
4840	2	live	24	VERB	None	live
4840	2	or	25	CCONJ	None	or
4840	2	social	26	ADJ	None	social
4840	2	or	27	CCONJ	None	or
4840	2	economic	28	ADJ	None	economic
4840	2	factors	29	NOUN	None	factor
4840	2	.	30	PUNCT	None	.
4840	3	The	1	DET	None	the
4840	3	school	2	NOUN	None	school
4840	3	system	3	NOUN	None	system
4840	3	ensures	4	VERB	None	ensure
4840	3	a	5	DET	None	a
4840	3	safe	6	ADJ	None	safe
4840	3	and	7	CCONJ	None	and
4840	3	friendly	8	ADJ	None	friendly
4840	3	environment	9	NOUN	None	environment
4840	3	for	10	ADP	None	for
4840	3	students	11	NOUN	None	student
4840	3	.	12	PUNCT	None	.
4840	4	Swedish	1	ADJ	NORP	swedish
4840	4	law	2	NOUN	None	law
4840	4	mandates	3	VERB	None	mandate
4840	4	nine	4	NUM	DATE	nine
4840	4	years	5	NOUN	DATE	year
4840	4	of	6	ADP	None	of
4840	4	school	7	NOUN	None	school
4840	4	attendance	8	NOUN	None	attendance
4840	4	for	9	ADP	None	for
4840	4	all	10	DET	None	all
4840	4	children	11	NOUN	None	child
4840	4	from	12	ADP	None	from
4840	4	the	13	DET	DATE	the
4840	4	year	14	NOUN	DATE	year
4840	4	they	15	PRON	None	they
4840	4	turn	16	VERB	None	turn
4840	4	seven	17	NUM	CARDINAL	seven
4840	4	.	18	PUNCT	None	.
4841	1	First	1	ADJ	DATE	first
4841	1	-	2	PUNCT	DATE	-
4841	1	year	3	NOUN	DATE	year
4841	1	students	4	NOUN	None	student
4841	1	participate	5	VERB	None	participate
4841	1	in	6	ADP	None	in
4841	1	class	7	NOUN	None	class
4841	1	activities	8	NOUN	None	activity
4841	1	.	9	PUNCT	None	.
4841	2	From	1	ADP	None	from
4841	2	the	2	DET	DATE	the
4841	2	age	3	NOUN	DATE	age
4841	2	of	4	ADP	DATE	of
4841	2	six	5	NUM	DATE	six
4841	2	,	6	PUNCT	None	,
4841	2	every	7	DET	None	every
4841	2	child	8	NOUN	None	child
4841	2	in	9	ADP	None	in
4841	2	Sweden	10	PROPN	GPE	Sweden
4841	2	enjoys	11	VERB	None	enjoy
4841	2	equal	12	ADJ	None	equal
4841	2	access	13	NOUN	None	access
4841	2	to	14	ADP	None	to
4841	2	free	15	ADJ	None	free
4841	2	education	16	NOUN	None	education
4841	2	–	17	PUNCT	None	–
4841	2	regardless	18	ADV	None	regardless
4841	2	of	19	ADP	None	of
4841	2	gender	20	NOUN	None	gender
4841	2	,	21	PUNCT	None	,
4841	2	where	22	SCONJ	None	where
4841	2	they	23	PRON	None	they
4841	2	live	24	VERB	None	live
4841	2	or	25	CCONJ	None	or
4841	2	social	26	ADJ	None	social
4841	2	or	27	CCONJ	None	or
4841	2	economic	28	ADJ	None	economic
4841	2	factors	29	NOUN	None	factor
4841	2	.	30	PUNCT	None	.
4841	3	The	1	DET	None	the
4841	3	school	2	NOUN	None	school
4841	3	system	3	NOUN	None	system
4841	3	ensures	4	VERB	None	ensure
4841	3	a	5	DET	None	a
4841	3	safe	6	ADJ	None	safe
4841	3	and	7	CCONJ	None	and
4841	3	friendly	8	ADJ	None	friendly
4841	3	environment	9	NOUN	None	environment
4841	3	for	10	ADP	None	for
4841	3	students	11	NOUN	None	student
4841	3	.	12	PUNCT	None	.
4841	4	Swedish	1	ADJ	NORP	swedish
4841	4	law	2	NOUN	None	law
4841	4	mandates	3	VERB	None	mandate
4841	4	nine	4	NUM	DATE	nine
4841	4	years	5	NOUN	DATE	year
4841	4	of	6	ADP	None	of
4841	4	school	7	NOUN	None	school
4841	4	attendance	8	NOUN	None	attendance
4841	4	for	9	ADP	None	for
4841	4	all	10	DET	None	all
4841	4	children	11	NOUN	None	child
4841	4	from	12	ADP	None	from
4841	4	the	13	DET	DATE	the
4841	4	year	14	NOUN	DATE	year
4841	4	they	15	PRON	None	they
4841	4	turn	16	VERB	None	turn
4841	4	seven	17	NUM	CARDINAL	seven
4841	4	.	18	PUNCT	None	.
4842	1	First	1	ADJ	DATE	first
4842	1	-	2	PUNCT	DATE	-
4842	1	year	3	NOUN	DATE	year
4842	1	students	4	NOUN	None	student
4842	1	participate	5	VERB	None	participate
4842	1	in	6	ADP	None	in
4842	1	class	7	NOUN	None	class
4842	1	activities	8	NOUN	None	activity
4842	1	.	9	PUNCT	None	.
4842	2	From	1	ADP	None	from
4842	2	the	2	DET	DATE	the
4842	2	age	3	NOUN	DATE	age
4842	2	of	4	ADP	DATE	of
4842	2	six	5	NUM	DATE	six
4842	2	,	6	PUNCT	None	,
4842	2	every	7	DET	None	every
4842	2	child	8	NOUN	None	child
4842	2	in	9	ADP	None	in
4842	2	Sweden	10	PROPN	GPE	Sweden
4842	2	enjoys	11	VERB	None	enjoy
4842	2	equal	12	ADJ	None	equal
4842	2	access	13	NOUN	None	access
4842	2	to	14	ADP	None	to
4842	2	free	15	ADJ	None	free
4842	2	education	16	NOUN	None	education
4842	2	–	17	PUNCT	None	–
4842	2	regardless	18	ADV	None	regardless
4842	2	of	19	ADP	None	of
4842	2	gender	20	NOUN	None	gender
4842	2	,	21	PUNCT	None	,
4842	2	where	22	SCONJ	None	where
4842	2	they	23	PRON	None	they
4842	2	live	24	VERB	None	live
4842	2	or	25	CCONJ	None	or
4842	2	social	26	ADJ	None	social
4842	2	or	27	CCONJ	None	or
4842	2	economic	28	ADJ	None	economic
4842	2	factors	29	NOUN	None	factor
4842	2	.	30	PUNCT	None	.
4842	3	The	1	DET	None	the
4842	3	school	2	NOUN	None	school
4842	3	system	3	NOUN	None	system
4842	3	ensures	4	VERB	None	ensure
4842	3	a	5	DET	None	a
4842	3	safe	6	ADJ	None	safe
4842	3	and	7	CCONJ	None	and
4842	3	friendly	8	ADJ	None	friendly
4842	3	environment	9	NOUN	None	environment
4842	3	for	10	ADP	None	for
4842	3	students	11	NOUN	None	student
4842	3	.	12	PUNCT	None	.
4842	4	Swedish	1	ADJ	NORP	swedish
4842	4	law	2	NOUN	None	law
4842	4	mandates	3	VERB	None	mandate
4842	4	nine	4	NUM	DATE	nine
4842	4	years	5	NOUN	DATE	year
4842	4	of	6	ADP	None	of
4842	4	school	7	NOUN	None	school
4842	4	attendance	8	NOUN	None	attendance
4842	4	for	9	ADP	None	for
4842	4	all	10	DET	None	all
4842	4	children	11	NOUN	None	child
4842	4	from	12	ADP	None	from
4842	4	the	13	DET	DATE	the
4842	4	year	14	NOUN	DATE	year
4842	4	they	15	PRON	None	they
4842	4	turn	16	VERB	None	turn
4842	4	seven	17	NUM	CARDINAL	seven
4842	4	.	18	PUNCT	None	.
4843	1	First	1	ADJ	DATE	first
4843	1	-	2	PUNCT	DATE	-
4843	1	year	3	NOUN	DATE	year
4843	1	students	4	NOUN	None	student
4843	1	participate	5	VERB	None	participate
4843	1	in	6	ADP	None	in
4843	1	class	7	NOUN	None	class
4843	1	activities	8	NOUN	None	activity
4843	1	.	9	PUNCT	None	.
4843	2	From	1	ADP	None	from
4843	2	the	2	DET	DATE	the
4843	2	age	3	NOUN	DATE	age
4843	2	of	4	ADP	DATE	of
4843	2	six	5	NUM	DATE	six
4843	2	,	6	PUNCT	None	,
4843	2	every	7	DET	None	every
4843	2	child	8	NOUN	None	child
4843	2	in	9	ADP	None	in
4843	2	Sweden	10	PROPN	GPE	Sweden
4843	2	enjoys	11	VERB	None	enjoy
4843	2	equal	12	ADJ	None	equal
4843	2	access	13	NOUN	None	access
4843	2	to	14	ADP	None	to
4843	2	free	15	ADJ	None	free
4843	2	education	16	NOUN	None	education
4843	2	–	17	PUNCT	None	–
4843	2	regardless	18	ADV	None	regardless
4843	2	of	19	ADP	None	of
4843	2	gender	20	NOUN	None	gender
4843	2	,	21	PUNCT	None	,
4843	2	where	22	SCONJ	None	where
4843	2	they	23	PRON	None	they
4843	2	live	24	VERB	None	live
4843	2	or	25	CCONJ	None	or
4843	2	social	26	ADJ	None	social
4843	2	or	27	CCONJ	None	or
4843	2	economic	28	ADJ	None	economic
4843	2	factors	29	NOUN	None	factor
4843	2	.	30	PUNCT	None	.
4843	3	The	1	DET	None	the
4843	3	school	2	NOUN	None	school
4843	3	system	3	NOUN	None	system
4843	3	ensures	4	VERB	None	ensure
4843	3	a	5	DET	None	a
4843	3	safe	6	ADJ	None	safe
4843	3	and	7	CCONJ	None	and
4843	3	friendly	8	ADJ	None	friendly
4843	3	environment	9	NOUN	None	environment
4843	3	for	10	ADP	None	for
4843	3	students	11	NOUN	None	student
4843	3	.	12	PUNCT	None	.
4843	4	Swedish	1	ADJ	NORP	swedish
4843	4	law	2	NOUN	None	law
4843	4	mandates	3	VERB	None	mandate
4843	4	nine	4	NUM	DATE	nine
4843	4	years	5	NOUN	DATE	year
4843	4	of	6	ADP	None	of
4843	4	school	7	NOUN	None	school
4843	4	attendance	8	NOUN	None	attendance
4843	4	for	9	ADP	None	for
4843	4	all	10	DET	None	all
4843	4	children	11	NOUN	None	child
4843	4	from	12	ADP	None	from
4843	4	the	13	DET	DATE	the
4843	4	year	14	NOUN	DATE	year
4843	4	they	15	PRON	None	they
4843	4	turn	16	VERB	None	turn
4843	4	seven	17	NUM	CARDINAL	seven
4843	4	.	18	PUNCT	None	.
4844	1	First	1	ADJ	DATE	first
4844	1	-	2	PUNCT	DATE	-
4844	1	year	3	NOUN	DATE	year
4844	1	students	4	NOUN	None	student
4844	1	participate	5	VERB	None	participate
4844	1	in	6	ADP	None	in
4844	1	class	7	NOUN	None	class
4844	1	activities	8	NOUN	None	activity
4844	1	.	9	PUNCT	None	.
4844	2	From	1	ADP	None	from
4844	2	the	2	DET	DATE	the
4844	2	age	3	NOUN	DATE	age
4844	2	of	4	ADP	DATE	of
4844	2	six	5	NUM	DATE	six
4844	2	,	6	PUNCT	None	,
4844	2	every	7	DET	None	every
4844	2	child	8	NOUN	None	child
4844	2	in	9	ADP	None	in
4844	2	Sweden	10	PROPN	GPE	Sweden
4844	2	enjoys	11	VERB	None	enjoy
4844	2	equal	12	ADJ	None	equal
4844	2	access	13	NOUN	None	access
4844	2	to	14	ADP	None	to
4844	2	free	15	ADJ	None	free
4844	2	education	16	NOUN	None	education
4844	2	–	17	PUNCT	None	–
4844	2	regardless	18	ADV	None	regardless
4844	2	of	19	ADP	None	of
4844	2	gender	20	NOUN	None	gender
4844	2	,	21	PUNCT	None	,
4844	2	where	22	SCONJ	None	where
4844	2	they	23	PRON	None	they
4844	2	live	24	VERB	None	live
4844	2	or	25	CCONJ	None	or
4844	2	social	26	ADJ	None	social
4844	2	or	27	CCONJ	None	or
4844	2	economic	28	ADJ	None	economic
4844	2	factors	29	NOUN	None	factor
4844	2	.	30	PUNCT	None	.
4844	3	The	1	DET	None	the
4844	3	school	2	NOUN	None	school
4844	3	system	3	NOUN	None	system
4844	3	ensures	4	VERB	None	ensure
4844	3	a	5	DET	None	a
4844	3	safe	6	ADJ	None	safe
4844	3	and	7	CCONJ	None	and
4844	3	friendly	8	ADJ	None	friendly
4844	3	environment	9	NOUN	None	environment
4844	3	for	10	ADP	None	for
4844	3	students	11	NOUN	None	student
4844	3	.	12	PUNCT	None	.
4844	4	Swedish	1	ADJ	NORP	swedish
4844	4	law	2	NOUN	None	law
4844	4	mandates	3	VERB	None	mandate
4844	4	nine	4	NUM	DATE	nine
4844	4	years	5	NOUN	DATE	year
4844	4	of	6	ADP	None	of
4844	4	school	7	NOUN	None	school
4844	4	attendance	8	NOUN	None	attendance
4844	4	for	9	ADP	None	for
4844	4	all	10	DET	None	all
4844	4	children	11	NOUN	None	child
4844	4	from	12	ADP	None	from
4844	4	the	13	DET	DATE	the
4844	4	year	14	NOUN	DATE	year
4844	4	they	15	PRON	None	they
4844	4	turn	16	VERB	None	turn
4844	4	seven	17	NUM	CARDINAL	seven
4844	4	.	18	PUNCT	None	.
4845	1	First	1	ADJ	DATE	first
4845	1	-	2	PUNCT	DATE	-
4845	1	year	3	NOUN	DATE	year
4845	1	students	4	NOUN	None	student
4845	1	participate	5	VERB	None	participate
4845	1	in	6	ADP	None	in
4845	1	class	7	NOUN	None	class
4845	1	activities	8	NOUN	None	activity
4845	1	.	9	PUNCT	None	.
4845	2	From	1	ADP	None	from
4845	2	the	2	DET	DATE	the
4845	2	age	3	NOUN	DATE	age
4845	2	of	4	ADP	DATE	of
4845	2	six	5	NUM	DATE	six
4845	2	,	6	PUNCT	None	,
4845	2	every	7	DET	None	every
4845	2	child	8	NOUN	None	child
4845	2	in	9	ADP	None	in
4845	2	Sweden	10	PROPN	GPE	Sweden
4845	2	enjoys	11	VERB	None	enjoy
4845	2	equal	12	ADJ	None	equal
4845	2	access	13	NOUN	None	access
4845	2	to	14	ADP	None	to
4845	2	free	15	ADJ	None	free
4845	2	education	16	NOUN	None	education
4845	2	–	17	PUNCT	None	–
4845	2	regardless	18	ADV	None	regardless
4845	2	of	19	ADP	None	of
4845	2	gender	20	NOUN	None	gender
4845	2	,	21	PUNCT	None	,
4845	2	where	22	SCONJ	None	where
4845	2	they	23	PRON	None	they
4845	2	live	24	VERB	None	live
4845	2	or	25	CCONJ	None	or
4845	2	social	26	ADJ	None	social
4845	2	or	27	CCONJ	None	or
4845	2	economic	28	ADJ	None	economic
4845	2	factors	29	NOUN	None	factor
4845	2	.	30	PUNCT	None	.
4845	3	The	1	DET	None	the
4845	3	school	2	NOUN	None	school
4845	3	system	3	NOUN	None	system
4845	3	ensures	4	VERB	None	ensure
4845	3	a	5	DET	None	a
4845	3	safe	6	ADJ	None	safe
4845	3	and	7	CCONJ	None	and
4845	3	friendly	8	ADJ	None	friendly
4845	3	environment	9	NOUN	None	environment
4845	3	for	10	ADP	None	for
4845	3	students	11	NOUN	None	student
4845	3	.	12	PUNCT	None	.
4845	4	Swedish	1	ADJ	NORP	swedish
4845	4	law	2	NOUN	None	law
4845	4	mandates	3	VERB	None	mandate
4845	4	nine	4	NUM	DATE	nine
4845	4	years	5	NOUN	DATE	year
4845	4	of	6	ADP	None	of
4845	4	school	7	NOUN	None	school
4845	4	attendance	8	NOUN	None	attendance
4845	4	for	9	ADP	None	for
4845	4	all	10	DET	None	all
4845	4	children	11	NOUN	None	child
4845	4	from	12	ADP	None	from
4845	4	the	13	DET	DATE	the
4845	4	year	14	NOUN	DATE	year
4845	4	they	15	PRON	None	they
4845	4	turn	16	VERB	None	turn
4845	4	seven	17	NUM	CARDINAL	seven
4845	4	.	18	PUNCT	None	.
4846	1	First	1	ADJ	DATE	first
4846	1	-	2	PUNCT	DATE	-
4846	1	year	3	NOUN	DATE	year
4846	1	students	4	NOUN	None	student
4846	1	participate	5	VERB	None	participate
4846	1	in	6	ADP	None	in
4846	1	class	7	NOUN	None	class
4846	1	activities	8	NOUN	None	activity
4846	1	.	9	PUNCT	None	.
4846	2	From	1	ADP	None	from
4846	2	the	2	DET	DATE	the
4846	2	age	3	NOUN	DATE	age
4846	2	of	4	ADP	DATE	of
4846	2	six	5	NUM	DATE	six
4846	2	,	6	PUNCT	None	,
4846	2	every	7	DET	None	every
4846	2	child	8	NOUN	None	child
4846	2	in	9	ADP	None	in
4846	2	Sweden	10	PROPN	GPE	Sweden
4846	2	enjoys	11	VERB	None	enjoy
4846	2	equal	12	ADJ	None	equal
4846	2	access	13	NOUN	None	access
4846	2	to	14	ADP	None	to
4846	2	free	15	ADJ	None	free
4846	2	education	16	NOUN	None	education
4846	2	–	17	PUNCT	None	–
4846	2	regardless	18	ADV	None	regardless
4846	2	of	19	ADP	None	of
4846	2	gender	20	NOUN	None	gender
4846	2	,	21	PUNCT	None	,
4846	2	where	22	SCONJ	None	where
4846	2	they	23	PRON	None	they
4846	2	live	24	VERB	None	live
4846	2	or	25	CCONJ	None	or
4846	2	social	26	ADJ	None	social
4846	2	or	27	CCONJ	None	or
4846	2	economic	28	ADJ	None	economic
4846	2	factors	29	NOUN	None	factor
4846	2	.	30	PUNCT	None	.
4846	3	The	1	DET	None	the
4846	3	school	2	NOUN	None	school
4846	3	system	3	NOUN	None	system
4846	3	ensures	4	VERB	None	ensure
4846	3	a	5	DET	None	a
4846	3	safe	6	ADJ	None	safe
4846	3	and	7	CCONJ	None	and
4846	3	friendly	8	ADJ	None	friendly
4846	3	environment	9	NOUN	None	environment
4846	3	for	10	ADP	None	for
4846	3	students	11	NOUN	None	student
4846	3	.	12	PUNCT	None	.
4846	4	Swedish	1	ADJ	NORP	swedish
4846	4	law	2	NOUN	None	law
4846	4	mandates	3	VERB	None	mandate
4846	4	nine	4	NUM	DATE	nine
4846	4	years	5	NOUN	DATE	year
4846	4	of	6	ADP	None	of
4846	4	school	7	NOUN	None	school
4846	4	attendance	8	NOUN	None	attendance
